,date_local,Ozone Mean (ppm),County,Ozone Max (ppm),Cook,Dallas,Harris,LosAngeles,Maricopa,MiamiDade,Orange,Queens,Riverside,SanDiego
1740,2019-10-08,0.034598214285714295,SanDiego,0.057875,0,0,0,0,0,0,0,0,0,1
1741,2019-10-09,0.032963541666666665,SanDiego,0.0475,0,0,0,0,0,0,0,0,0,1
1742,2019-10-10,0.03542633928571428,SanDiego,0.051375,0,0,0,0,0,0,0,0,0,1
1743,2019-10-11,0.03466964285714285,SanDiego,0.052875,0,0,0,0,0,0,0,0,0,1
1744,2019-10-12,0.03548883928571429,SanDiego,0.05325,0,0,0,0,0,0,0,0,0,1
1745,2019-10-13,0.03664583333333333,SanDiego,0.049375,0,0,0,0,0,0,0,0,0,1
1746,2019-10-14,0.03586011904761905,SanDiego,0.0495,0,0,0,0,0,0,0,0,0,1
1747,2019-10-15,0.033144146825396834,SanDiego,0.056,0,0,0,0,0,0,0,0,0,1
1748,2019-10-16,0.03266046626984126,SanDiego,0.054625,0,0,0,0,0,0,0,0,0,1
1749,2019-10-17,0.03736954365079365,SanDiego,0.04514285714285714,0,0,0,0,0,0,0,0,0,1
1750,2019-10-18,0.033090773809523806,SanDiego,0.047625,0,0,0,0,0,0,0,0,0,1
1751,2019-10-19,0.03413020833333333,SanDiego,0.05925,0,0,0,0,0,0,0,0,0,1
1752,2019-10-20,0.03799776785714285,SanDiego,0.058125,0,0,0,0,0,0,0,0,0,1
1753,2019-10-21,0.03346205357142857,SanDiego,0.050625,0,0,0,0,0,0,0,0,0,1
1754,2019-10-22,0.03533482142857143,SanDiego,0.061125,0,0,0,0,0,0,0,0,0,1
1755,2019-10-23,0.035912946428571416,SanDiego,0.066,0,0,0,0,0,0,0,0,0,1
1756,2019-10-24,0.03268377976190475,SanDiego,0.048125,0,0,0,0,0,0,0,0,0,1
1757,2019-10-25,0.031734375,SanDiego,0.048857142857142856,0,0,0,0,0,0,0,0,0,1
1758,2019-10-26,0.03903720238095239,SanDiego,0.061625,0,0,0,0,0,0,0,0,0,1
1759,2019-10-27,0.03753571428571429,SanDiego,0.044625,0,0,0,0,0,0,0,0,0,1
1760,2019-10-28,0.029838541666666663,SanDiego,0.044749999999999984,0,0,0,0,0,0,0,0,0,1
1761,2019-10-29,0.029648809523809518,SanDiego,0.04228571428571428,0,0,0,0,0,0,0,0,0,1
1762,2019-10-30,0.030219494047619044,SanDiego,0.04299999999999999,0,0,0,0,0,0,0,0,0,1
1763,2019-10-31,0.02851636904761905,SanDiego,0.044125,0,0,0,0,0,0,0,0,0,1
1764,2019-11-01,0.028140625,SanDiego,0.04637499999999999,0,0,0,0,0,0,0,0,0,1
1765,2019-11-02,0.032280505952380946,SanDiego,0.051625,0,0,0,0,0,0,0,0,0,1
1766,2019-11-03,0.040367559523809535,SanDiego,0.064125,0,0,0,0,0,0,0,0,0,1
1767,2019-11-04,0.038623511904761904,SanDiego,0.064125,0,0,0,0,0,0,0,0,0,1
1768,2019-11-05,0.03510912698412698,SanDiego,0.058625,0,0,0,0,0,0,0,0,0,1
1769,2019-11-06,0.032675099206349215,SanDiego,0.055,0,0,0,0,0,0,0,0,0,1
1770,2019-11-07,0.031852430555555554,SanDiego,0.051428571428571435,0,0,0,0,0,0,0,0,0,1
1771,2019-11-08,0.026667906746031752,SanDiego,0.04933333333333333,0,0,0,0,0,0,0,0,0,1
1772,2019-11-09,0.03033630952380952,SanDiego,0.049125,0,0,0,0,0,0,0,0,0,1
1773,2019-11-10,0.03642931547619049,SanDiego,0.05325,0,0,0,0,0,0,0,0,0,1
1774,2019-11-11,0.03515252976190476,SanDiego,0.049875,0,0,0,0,0,0,0,0,0,1
1775,2019-11-12,0.031048363095238087,SanDiego,0.05228571428571428,0,0,0,0,0,0,0,0,0,1
1776,2019-11-13,0.032023313492063485,SanDiego,0.053000000000000005,0,0,0,0,0,0,0,0,0,1
1777,2019-11-14,0.02925719246031747,SanDiego,0.047714285714285716,0,0,0,0,0,0,0,0,0,1
1778,2019-11-15,0.027668898809523817,SanDiego,0.043125,0,0,0,0,0,0,0,0,0,1
1779,2019-11-16,0.025157738095238098,SanDiego,0.047875,0,0,0,0,0,0,0,0,0,1
1780,2019-11-17,0.03162946428571429,SanDiego,0.04537499999999999,0,0,0,0,0,0,0,0,0,1
1781,2019-11-18,0.032579613095238096,SanDiego,0.04587499999999999,0,0,0,0,0,0,0,0,0,1
1782,2019-11-19,0.027244047619047626,SanDiego,0.035857142857142865,0,0,0,0,0,0,0,0,0,1
1783,2019-11-20,0.03501339285714287,SanDiego,0.041625,0,0,0,0,0,0,0,0,0,1
1784,2019-11-21,0.024560267857142867,SanDiego,0.037500000000000006,0,0,0,0,0,0,0,0,0,1
1785,2019-11-22,0.02104166666666667,SanDiego,0.03937499999999999,0,0,0,0,0,0,0,0,0,1
1786,2019-11-23,0.025890625,SanDiego,0.043375,0,0,0,0,0,0,0,0,0,1
1787,2019-11-24,0.028364583333333332,SanDiego,0.047,0,0,0,0,0,0,0,0,0,1
1788,2019-11-25,0.026690476190476185,SanDiego,0.046625,0,0,0,0,0,0,0,0,0,1
1789,2019-11-26,0.02313616071428572,SanDiego,0.043,0,0,0,0,0,0,0,0,0,1
1790,2019-11-27,0.02704389880952382,SanDiego,0.04157142857142857,0,0,0,0,0,0,0,0,0,1
1791,2019-11-28,0.03260044642857144,SanDiego,0.0405,0,0,0,0,0,0,0,0,0,1
1792,2019-11-29,0.03336755952380953,SanDiego,0.040875,0,0,0,0,0,0,0,0,0,1
1793,2019-11-30,0.02465699404761905,SanDiego,0.037500000000000006,0,0,0,0,0,0,0,0,0,1
1794,2019-12-01,0.024983630952380955,SanDiego,0.0405,0,0,0,0,0,0,0,0,0,1
1795,2019-12-02,0.016984375,SanDiego,0.02825,0,0,0,0,0,0,0,0,0,1
1796,2019-12-03,0.010371279761904764,SanDiego,0.016625,0,0,0,0,0,0,0,0,0,1
1797,2019-12-04,0.02102306547619048,SanDiego,0.03125,0,0,0,0,0,0,0,0,0,1
1798,2019-12-05,0.021766369047619045,SanDiego,0.037000000000000005,0,0,0,0,0,0,0,0,0,1
1799,2019-12-06,0.014856398809523809,SanDiego,0.028625,0,0,0,0,0,0,0,0,0,1
1800,2019-12-07,0.009642113095238096,SanDiego,0.017375,0,0,0,0,0,0,0,0,0,1
1801,2019-12-08,0.019860119047619054,SanDiego,0.03175,0,0,0,0,0,0,0,0,0,1
1802,2019-12-09,0.023066220238095247,SanDiego,0.038000000000000006,0,0,0,0,0,0,0,0,0,1
1803,2019-12-10,0.01669866071428571,SanDiego,0.03375000000000001,0,0,0,0,0,0,0,0,0,1
1804,2019-12-11,0.015520833333333331,SanDiego,0.032,0,0,0,0,0,0,0,0,0,1
1805,2019-12-12,0.01702008928571429,SanDiego,0.037500000000000006,0,0,0,0,0,0,0,0,0,1
1806,2019-12-13,0.02484002976190476,SanDiego,0.047,0,0,0,0,0,0,0,0,0,1
1807,2019-12-14,0.029117559523809525,SanDiego,0.038500000000000006,0,0,0,0,0,0,0,0,0,1
1808,2019-12-15,0.03217931547619048,SanDiego,0.044125,0,0,0,0,0,0,0,0,0,1
1809,2019-12-16,0.027433779761904763,SanDiego,0.039625,0,0,0,0,0,0,0,0,0,1
1810,2019-12-17,0.02931101190476192,SanDiego,0.03925,0,0,0,0,0,0,0,0,0,1
1811,2019-12-18,0.023904017857142856,SanDiego,0.036000000000000004,0,0,0,0,0,0,0,0,0,1
1812,2019-12-19,0.020243303571428572,SanDiego,0.035,0,0,0,0,0,0,0,0,0,1
1813,2019-12-20,0.020554315476190483,SanDiego,0.036428571428571435,0,0,0,0,0,0,0,0,0,1
1814,2019-12-21,0.0194717261904762,SanDiego,0.03375,0,0,0,0,0,0,0,0,0,1
1815,2019-12-22,0.01996130952380952,SanDiego,0.0295,0,0,0,0,0,0,0,0,0,1
1816,2019-12-23,0.02423288690476191,SanDiego,0.03328571428571429,0,0,0,0,0,0,0,0,0,1
1817,2019-12-24,0.02653645833333334,SanDiego,0.038250000000000006,0,0,0,0,0,0,0,0,0,1
1818,2019-12-25,0.03139360119047619,SanDiego,0.040375,0,0,0,0,0,0,0,0,0,1
1819,2019-12-26,0.035076884920634925,SanDiego,0.044142857142857136,0,0,0,0,0,0,0,0,0,1
1820,2019-12-27,0.020912202380952385,SanDiego,0.037625000000000006,0,0,0,0,0,0,0,0,0,1
1821,2019-12-28,0.022470982142857143,SanDiego,0.040875,0,0,0,0,0,0,0,0,0,1
1822,2019-12-29,0.023999255952380952,SanDiego,0.040375,0,0,0,0,0,0,0,0,0,1
1823,2019-12-30,0.021428075396825397,SanDiego,0.031125,0,0,0,0,0,0,0,0,0,1
1824,2019-12-31,0.0273529265873016,SanDiego,0.04125,0,0,0,0,0,0,0,0,0,1
1825,2019-01-01,0.02479166666666668,Cook,0.032,1,0,0,0,0,0,0,0,0,0
1826,2019-01-02,0.014000000000000005,Cook,0.023,1,0,0,0,0,0,0,0,0,0
1827,2019-01-03,0.012958333333333336,Cook,0.022,1,0,0,0,0,0,0,0,0,0
1828,2019-01-04,0.0095,Cook,0.023,1,0,0,0,0,0,0,0,0,0
1829,2019-01-05,0.01191666666666667,Cook,0.032,1,0,0,0,0,0,0,0,0,0
1830,2019-01-06,0.03108333333333335,Cook,0.037000000000000005,1,0,0,0,0,0,0,0,0,0
1831,2019-01-07,0.01912500000000001,Cook,0.027000000000000003,1,0,0,0,0,0,0,0,0,0
1832,2019-01-08,0.01920833333333334,Cook,0.032,1,0,0,0,0,0,0,0,0,0
1833,2019-01-09,0.024833333333333343,Cook,0.028,1,0,0,0,0,0,0,0,0,0
1834,2019-01-10,0.020458333333333342,Cook,0.031,1,0,0,0,0,0,0,0,0,0
1835,2019-01-11,0.007875000000000002,Cook,0.022,1,0,0,0,0,0,0,0,0,0
1836,2019-01-12,0.02104166666666668,Cook,0.029,1,0,0,0,0,0,0,0,0,0
1837,2019-01-13,0.03537500000000001,Cook,0.041,1,0,0,0,0,0,0,0,0,0
1838,2019-01-14,0.03083333333333335,Cook,0.035,1,0,0,0,0,0,0,0,0,0
1839,2019-01-15,0.02225000000000001,Cook,0.028,1,0,0,0,0,0,0,0,0,0
1840,2019-01-16,0.02854166666666668,Cook,0.039,1,0,0,0,0,0,0,0,0,0
1841,2019-01-17,0.019708333333333345,Cook,0.037000000000000005,1,0,0,0,0,0,0,0,0,0
1842,2019-01-18,0.026958333333333338,Cook,0.041,1,0,0,0,0,0,0,0,0,0
1843,2019-01-19,0.03591666666666669,Cook,0.04,1,0,0,0,0,0,0,0,0,0
1844,2019-01-20,0.032916666666666684,Cook,0.037000000000000005,1,0,0,0,0,0,0,0,0,0
1845,2019-01-21,0.024083333333333345,Cook,0.037000000000000005,1,0,0,0,0,0,0,0,0,0
1846,2019-01-22,0.016000000000000004,Cook,0.024,1,0,0,0,0,0,0,0,0,0
1847,2019-01-23,0.01983333333333334,Cook,0.03,1,0,0,0,0,0,0,0,0,0
1848,2019-01-24,0.02175000000000001,Cook,0.032,1,0,0,0,0,0,0,0,0,0
1849,2019-01-25,0.02733333333333335,Cook,0.034,1,0,0,0,0,0,0,0,0,0
1850,2019-01-26,0.01912500000000001,Cook,0.033,1,0,0,0,0,0,0,0,0,0
1851,2019-01-27,0.024375000000000008,Cook,0.036000000000000004,1,0,0,0,0,0,0,0,0,0
1852,2019-01-28,0.02362500000000001,Cook,0.036000000000000004,1,0,0,0,0,0,0,0,0,0
1853,2019-01-29,0.032666666666666684,Cook,0.036000000000000004,1,0,0,0,0,0,0,0,0,0
1854,2019-01-30,0.022791666666666682,Cook,0.034,1,0,0,0,0,0,0,0,0,0
1855,2019-01-31,0.015291666666666669,Cook,0.03,1,0,0,0,0,0,0,0,0,0
1856,2019-02-01,0.009666666666666669,Cook,0.033,1,0,0,0,0,0,0,0,0,0
1857,2019-02-02,0.014208333333333337,Cook,0.028,1,0,0,0,0,0,0,0,0,0
1858,2019-02-03,0.01850000000000001,Cook,0.025,1,0,0,0,0,0,0,0,0,0
1859,2019-02-04,0.01800000000000001,Cook,0.027000000000000003,1,0,0,0,0,0,0,0,0,0
1860,2019-02-05,0.025083333333333343,Cook,0.034,1,0,0,0,0,0,0,0,0,0
1861,2019-02-06,0.016250000000000004,Cook,0.029,1,0,0,0,0,0,0,0,0,0
1862,2019-02-07,0.015583333333333338,Cook,0.035,1,0,0,0,0,0,0,0,0,0
1863,2019-02-08,0.034208333333333354,Cook,0.036000000000000004,1,0,0,0,0,0,0,0,0,0
1864,2019-02-09,0.027416666666666683,Cook,0.035,1,0,0,0,0,0,0,0,0,0
1865,2019-02-10,0.018833333333333337,Cook,0.026,1,0,0,0,0,0,0,0,0,0
1866,2019-02-11,0.02225000000000001,Cook,0.03,1,0,0,0,0,0,0,0,0,0
1867,2019-02-12,0.027375000000000014,Cook,0.041,1,0,0,0,0,0,0,0,0,0
1868,2019-02-13,0.032291666666666684,Cook,0.042,1,0,0,0,0,0,0,0,0,0
1869,2019-02-14,0.020375000000000008,Cook,0.035,1,0,0,0,0,0,0,0,0,0
1870,2019-02-15,0.03225000000000002,Cook,0.036000000000000004,1,0,0,0,0,0,0,0,0,0
1871,2019-02-16,0.03195833333333334,Cook,0.043,1,0,0,0,0,0,0,0,0,0
1872,2019-02-17,0.035083333333333355,Cook,0.04,1,0,0,0,0,0,0,0,0,0
1873,2019-02-18,0.031166666666666683,Cook,0.038,1,0,0,0,0,0,0,0,0,0
1874,2019-02-19,0.02116666666666667,Cook,0.041,1,0,0,0,0,0,0,0,0,0
1875,2019-02-20,0.029000000000000012,Cook,0.039,1,0,0,0,0,0,0,0,0,0
1876,2019-02-21,0.043166666666666687,Cook,0.051,1,0,0,0,0,0,0,0,0,0
1877,2019-02-22,0.042166666666666686,Cook,0.06,1,0,0,0,0,0,0,0,0,0
1878,2019-02-23,0.029125000000000012,Cook,0.042,1,0,0,0,0,0,0,0,0,0
1879,2019-02-24,0.03837500000000001,Cook,0.051,1,0,0,0,0,0,0,0,0,0
1880,2019-02-25,0.033708333333333354,Cook,0.037000000000000005,1,0,0,0,0,0,0,0,0,0
1881,2019-02-26,0.033333333333333354,Cook,0.038,1,0,0,0,0,0,0,0,0,0
1882,2019-02-27,0.024500000000000008,Cook,0.04,1,0,0,0,0,0,0,0,0,0
1883,2019-02-28,0.02512500000000001,Cook,0.036000000000000004,1,0,0,0,0,0,0,0,0,0
1884,2019-03-01,0.024534953703703705,Cook,0.038000000000000006,1,0,0,0,0,0,0,0,0,0
1885,2019-03-02,0.03720833333333333,Cook,0.0485,1,0,0,0,0,0,0,0,0,0
1886,2019-03-03,0.03592083333333333,Cook,0.043299999999999984,1,0,0,0,0,0,0,0,0,0
1887,2019-03-04,0.03500601851851851,Cook,0.03933333333333333,1,0,0,0,0,0,0,0,0,0
1888,2019-03-05,0.0388318287037037,Cook,0.0412,1,0,0,0,0,0,0,0,0,0
1889,2019-03-06,0.037069907407407406,Cook,0.046,1,0,0,0,0,0,0,0,0,0
1890,2019-03-07,0.033613872354497365,Cook,0.04649999999999999,1,0,0,0,0,0,0,0,0,0
1891,2019-03-08,0.0215212962962963,Cook,0.0372,1,0,0,0,0,0,0,0,0,0
1892,2019-03-09,0.025875,Cook,0.0377,1,0,0,0,0,0,0,0,0,0
1893,2019-03-10,0.042575,Cook,0.049599999999999984,1,0,0,0,0,0,0,0,0,0
1894,2019-03-11,0.0381162037037037,Cook,0.049,1,0,0,0,0,0,0,0,0,0
1895,2019-03-12,0.027142129629629624,Cook,0.04655555555555554,1,0,0,0,0,0,0,0,0,0
1896,2019-03-13,0.02706435185185185,Cook,0.0384,1,0,0,0,0,0,0,0,0,0
1897,2019-03-14,0.03586990740740741,Cook,0.04429999999999999,1,0,0,0,0,0,0,0,0,0
1898,2019-03-15,0.034025,Cook,0.0399,1,0,0,0,0,0,0,0,0,0
1899,2019-03-16,0.03425,Cook,0.04489999999999999,1,0,0,0,0,0,0,0,0,0
1900,2019-03-17,0.02585833333333333,Cook,0.0463,1,0,0,0,0,0,0,0,0,0
1901,2019-03-18,0.028670833333333336,Cook,0.04549999999999999,1,0,0,0,0,0,0,0,0,0
1902,2019-03-19,0.027362152777777784,Cook,0.04944444444444444,1,0,0,0,0,0,0,0,0,0
1903,2019-03-20,0.027018518518518518,Cook,0.03322222222222223,1,0,0,0,0,0,0,0,0,0
1904,2019-03-21,0.030754629629629632,Cook,0.039777777777777766,1,0,0,0,0,0,0,0,0,0
1905,2019-03-22,0.035616666666666665,Cook,0.0452,1,0,0,0,0,0,0,0,0,0
1906,2019-03-23,0.022570833333333328,Cook,0.0437,1,0,0,0,0,0,0,0,0,0
1907,2019-03-24,0.028879166666666675,Cook,0.042,1,0,0,0,0,0,0,0,0,0
1908,2019-03-25,0.03876064814814815,Cook,0.044,1,0,0,0,0,0,0,0,0,0
1909,2019-03-26,0.02707731481481481,Cook,0.04449999999999999,1,0,0,0,0,0,0,0,0,0
1910,2019-03-27,0.031550115740740736,Cook,0.0506,1,0,0,0,0,0,0,0,0,0
1911,2019-03-28,0.03777812499999999,Cook,0.0445,1,0,0,0,0,0,0,0,0,0
1912,2019-03-29,0.03226388888888889,Cook,0.0389,1,0,0,0,0,0,0,0,0,0
1913,2019-03-30,0.037125,Cook,0.043,1,0,0,0,0,0,0,0,0,0
1914,2019-03-31,0.0379,Cook,0.04389999999999999,1,0,0,0,0,0,0,0,0,0
1915,2019-04-01,0.028193518518518517,Cook,0.04489999999999999,1,0,0,0,0,0,0,0,0,0
1916,2019-04-02,0.03301157407407408,Cook,0.0497,1,0,0,0,0,0,0,0,0,0
1917,2019-04-03,0.035464616402116414,Cook,0.04944444444444444,1,0,0,0,0,0,0,0,0,0
1918,2019-04-04,0.03204885912698414,Cook,0.037714285714285714,1,0,0,0,0,0,0,0,0,0
1919,2019-04-05,0.01966157407407408,Cook,0.03044444444444445,1,0,0,0,0,0,0,0,0,0
1920,2019-04-06,0.0237625,Cook,0.0519,1,0,0,0,0,0,0,0,0,0
1921,2019-04-07,0.0313375,Cook,0.0417,1,0,0,0,0,0,0,0,0,0
1922,2019-04-08,0.0340625,Cook,0.0505,1,0,0,0,0,0,0,0,0,0
1923,2019-04-09,0.03912604166666666,Cook,0.04989999999999999,1,0,0,0,0,0,0,0,0,0
1924,2019-04-10,0.027758333333333333,Cook,0.032100000000000004,1,0,0,0,0,0,0,0,0,0
1925,2019-04-11,0.028838773148148145,Cook,0.03722222222222222,1,0,0,0,0,0,0,0,0,0
1926,2019-04-12,0.032521759259259264,Cook,0.0432,1,0,0,0,0,0,0,0,0,0
1927,2019-04-13,0.04117916666666666,Cook,0.0536,1,0,0,0,0,0,0,0,0,0
1928,2019-04-14,0.03723333333333333,Cook,0.04189999999999999,1,0,0,0,0,0,0,0,0,0
1929,2019-04-15,0.03619351851851852,Cook,0.0487,1,0,0,0,0,0,0,0,0,0
1930,2019-04-16,0.03878703703703704,Cook,0.05611111111111111,1,0,0,0,0,0,0,0,0,0
1931,2019-04-17,0.03354999999999999,Cook,0.0508,1,0,0,0,0,0,0,0,0,0
1932,2019-04-18,0.026020833333333337,Cook,0.0393,1,0,0,0,0,0,0,0,0,0
1933,2019-04-19,0.041205092592592585,Cook,0.0475,1,0,0,0,0,0,0,0,0,0
1934,2019-04-20,0.04129166666666666,Cook,0.04909999999999999,1,0,0,0,0,0,0,0,0,0
1935,2019-04-21,0.03774583333333333,Cook,0.0595,1,0,0,0,0,0,0,0,0,0
1936,2019-04-22,0.0442875,Cook,0.0563,1,0,0,0,0,0,0,0,0,0
1937,2019-04-23,0.030443634259259264,Cook,0.04529999999999999,1,0,0,0,0,0,0,0,0,0
1938,2019-04-24,0.030455671296296293,Cook,0.04259999999999999,1,0,0,0,0,0,0,0,0,0
1939,2019-04-25,0.03294212962962964,Cook,0.0522,1,0,0,0,0,0,0,0,0,0
1940,2019-04-26,0.04446481481481482,Cook,0.057400000000000014,1,0,0,0,0,0,0,0,0,0
1941,2019-04-27,0.03766481481481481,Cook,0.04989999999999999,1,0,0,0,0,0,0,0,0,0
1942,2019-04-28,0.04226481481481481,Cook,0.04622222222222222,1,0,0,0,0,0,0,0,0,0
1943,2019-04-29,0.025582175925925932,Cook,0.037111111111111116,1,0,0,0,0,0,0,0,0,0
1944,2019-04-30,0.02551111111111111,Cook,0.03244444444444445,1,0,0,0,0,0,0,0,0,0
1945,2019-05-01,0.02611805555555556,Cook,0.03330000000000001,1,0,0,0,0,0,0,0,0,0
1946,2019-05-02,0.029908333333333342,Cook,0.034600000000000006,1,0,0,0,0,0,0,0,0,0
1947,2019-05-03,0.030930555555555555,Cook,0.03777777777777777,1,0,0,0,0,0,0,0,0,0
1948,2019-05-04,0.027620370370370368,Cook,0.04477777777777778,1,0,0,0,0,0,0,0,0,0
1949,2019-05-05,0.035370370370370365,Cook,0.05844444444444445,1,0,0,0,0,0,0,0,0,0
1950,2019-05-06,0.035485532407407414,Cook,0.044555555555555536,1,0,0,0,0,0,0,0,0,0
1951,2019-05-07,0.033405158730158716,Cook,0.03844444444444444,1,0,0,0,0,0,0,0,0,0
1952,2019-05-08,0.03325,Cook,0.04559999999999999,1,0,0,0,0,0,0,0,0,0
1953,2019-05-09,0.0278375,Cook,0.0359,1,0,0,0,0,0,0,0,0,0
1954,2019-05-10,0.03407916666666667,Cook,0.0414,1,0,0,0,0,0,0,0,0,0
1955,2019-05-11,0.03230416666666667,Cook,0.04259999999999999,1,0,0,0,0,0,0,0,0,0
1956,2019-05-12,0.03802916666666667,Cook,0.04529999999999999,1,0,0,0,0,0,0,0,0,0
1957,2019-05-13,0.03048564814814815,Cook,0.04549999999999999,1,0,0,0,0,0,0,0,0,0
1958,2019-05-14,0.025795370370370368,Cook,0.0503,1,0,0,0,0,0,0,0,0,0
1959,2019-05-15,0.03469814814814815,Cook,0.0619,1,0,0,0,0,0,0,0,0,0
1960,2019-05-16,0.028886574074074068,Cook,0.04488888888888888,1,0,0,0,0,0,0,0,0,0
1961,2019-05-17,0.026800925925925933,Cook,0.04377777777777777,1,0,0,0,0,0,0,0,0,0
1962,2019-05-18,0.0303605324074074,Cook,0.047777777777777766,1,0,0,0,0,0,0,0,0,0
1963,2019-05-19,0.037911458333333335,Cook,0.059375,1,0,0,0,0,0,0,0,0,0
1964,2019-05-20,0.02420982142857143,Cook,0.030625,1,0,0,0,0,0,0,0,0,0
1965,2019-05-21,0.023992228835978843,Cook,0.029777777777777775,1,0,0,0,0,0,0,0,0,0
1966,2019-05-22,0.03861018518518519,Cook,0.058400000000000014,1,0,0,0,0,0,0,0,0,0
1967,2019-05-23,0.034791666666666665,Cook,0.045799999999999993,1,0,0,0,0,0,0,0,0,0
1968,2019-05-24,0.029045370370370374,Cook,0.0402,1,0,0,0,0,0,0,0,0,0
1969,2019-05-25,0.03782499999999999,Cook,0.0519,1,0,0,0,0,0,0,0,0,0
1970,2019-05-26,0.034708333333333334,Cook,0.04459999999999999,1,0,0,0,0,0,0,0,0,0
1971,2019-05-27,0.029017129629629632,Cook,0.04279999999999999,1,0,0,0,0,0,0,0,0,0
1972,2019-05-28,0.028181712962962957,Cook,0.03588888888888889,1,0,0,0,0,0,0,0,0,0
1973,2019-05-29,0.02678379629629629,Cook,0.040999999999999995,1,0,0,0,0,0,0,0,0,0
1974,2019-05-30,0.0409699074074074,Cook,0.061777777777777786,1,0,0,0,0,0,0,0,0,0
1975,2019-05-31,0.03411516203703703,Cook,0.05655555555555555,1,0,0,0,0,0,0,0,0,0
1976,2019-06-01,0.03714814814814815,Cook,0.05288888888888889,1,0,0,0,0,0,0,0,0,0
1977,2019-06-02,0.031555555555555566,Cook,0.043,1,0,0,0,0,0,0,0,0,0
1978,2019-06-03,0.026833333333333338,Cook,0.034666666666666665,1,0,0,0,0,0,0,0,0,0
1979,2019-06-04,0.036605902777777775,Cook,0.06266666666666668,1,0,0,0,0,0,0,0,0,0
1980,2019-06-05,0.04979861111111111,Cook,0.06888888888888889,1,0,0,0,0,0,0,0,0,0
1981,2019-06-06,0.03702752976190477,Cook,0.043625,1,0,0,0,0,0,0,0,0,0
1982,2019-06-07,0.04312442129629628,Cook,0.05855555555555555,1,0,0,0,0,0,0,0,0,0
1983,2019-06-08,0.04532870370370369,Cook,0.05466666666666667,1,0,0,0,0,0,0,0,0,0
1984,2019-06-09,0.03341666666666667,Cook,0.04177777777777777,1,0,0,0,0,0,0,0,0,0
1985,2019-06-10,0.026818981481481482,Cook,0.04089999999999999,1,0,0,0,0,0,0,0,0,0
1986,2019-06-11,0.038317129629629625,Cook,0.06020000000000001,1,0,0,0,0,0,0,0,0,0
1987,2019-06-12,0.035732291666666666,Cook,0.04359999999999999,1,0,0,0,0,0,0,0,0,0
1988,2019-06-13,0.027801851851851845,Cook,0.0412,1,0,0,0,0,0,0,0,0,0
1989,2019-06-14,0.036883796296296296,Cook,0.057000000000000016,1,0,0,0,0,0,0,0,0,0
1990,2019-06-15,0.03524166666666668,Cook,0.0425,1,0,0,0,0,0,0,0,0,0
1991,2019-06-16,0.02581250000000001,Cook,0.0316,1,0,0,0,0,0,0,0,0,0
1992,2019-06-17,0.02516296296296296,Cook,0.031700000000000006,1,0,0,0,0,0,0,0,0,0
1993,2019-06-18,0.03274988425925926,Cook,0.0514,1,0,0,0,0,0,0,0,0,0
1994,2019-06-19,0.027563888888888884,Cook,0.04549999999999999,1,0,0,0,0,0,0,0,0,0
1995,2019-06-20,0.024497222222222226,Cook,0.0337,1,0,0,0,0,0,0,0,0,0
1996,2019-06-21,0.019730555555555557,Cook,0.0316,1,0,0,0,0,0,0,0,0,0
1997,2019-06-22,0.035291666666666666,Cook,0.0511,1,0,0,0,0,0,0,0,0,0
1998,2019-06-23,0.032016666666666665,Cook,0.0455,1,0,0,0,0,0,0,0,0,0
1999,2019-06-24,0.030305555555555558,Cook,0.04379999999999999,1,0,0,0,0,0,0,0,0,0
2000,2019-06-25,0.03840509259259259,Cook,0.055400000000000005,1,0,0,0,0,0,0,0,0,0
2001,2019-06-26,0.04500127314814815,Cook,0.0706,1,0,0,0,0,0,0,0,0,0
2002,2019-06-27,0.046595833333333336,Cook,0.06739999999999999,1,0,0,0,0,0,0,0,0,0
2003,2019-06-28,0.044344444444444436,Cook,0.0665,1,0,0,0,0,0,0,0,0,0
2004,2019-06-29,0.04577083333333334,Cook,0.0739,1,0,0,0,0,0,0,0,0,0
2005,2019-06-30,0.03329166666666667,Cook,0.06960000000000001,1,0,0,0,0,0,0,0,0,0
2006,2019-07-01,0.037866203703703714,Cook,0.06477777777777778,1,0,0,0,0,0,0,0,0,0
2007,2019-07-02,0.04094171626984127,Cook,0.05922222222222221,1,0,0,0,0,0,0,0,0,0
2008,2019-07-03,0.042426851851851854,Cook,0.062499999999999986,1,0,0,0,0,0,0,0,0,0
2009,2019-07-04,0.042262037037037035,Cook,0.05966666666666666,1,0,0,0,0,0,0,0,0,0
2010,2019-07-05,0.03899363425925926,Cook,0.056777777777777774,1,0,0,0,0,0,0,0,0,0
2011,2019-07-06,0.03995833333333333,Cook,0.05755555555555555,1,0,0,0,0,0,0,0,0,0
2012,2019-07-07,0.025754629629629627,Cook,0.03266666666666666,1,0,0,0,0,0,0,0,0,0
2013,2019-07-08,0.03291030092592594,Cook,0.04955555555555555,1,0,0,0,0,0,0,0,0,0
2014,2019-07-09,0.04738359788359787,Cook,0.075,1,0,0,0,0,0,0,0,0,0
2015,2019-07-10,0.04642592592592593,Cook,0.0608888888888889,1,0,0,0,0,0,0,0,0,0
2016,2019-07-11,0.033982986111111106,Cook,0.04544444444444444,1,0,0,0,0,0,0,0,0,0
2017,2019-07-12,0.03704166666666667,Cook,0.06377777777777778,1,0,0,0,0,0,0,0,0,0
